f,s11r,s11c,s12r,s12c,e,f,g,h
18049433,-0.243330352,-0.017642824,0.330712096,-0.808086528,0,0,0,0
18174316,-0.24356048,-0.01616503,0.32378864,-0.810555072,0,0,0,0
18299198,-0.243825456,-0.014431563,0.316827936,-0.813154752,0,0,0,0
18424081,-0.243854112,-0.012877029,0.310019776,-0.815766784,0,0,0,0
18548963,-0.243869056,-0.011387235,0.303277792,-0.818057088,0,0,0,0
18673846,-0.24388392,-0.009672394,0.296219008,-0.82037056,0,0,0,0
18798729,-0.243964368,-0.008187661,0.289233888,-0.822766336,0,0,0,0
18923611,-0.24399984,-0.006626064,0.28247712,-0.82503424,0,0,0,0
19048494,-0.2440192,-0.005016338,0.275424128,-0.82705856,0,0,0,0
19173376,-0.243986912,-0.003497862,0.268376976,-0.829312704,0,0,0,0
19298259,-0.243798208,-0.001971704,0.261352368,-0.831437312,0,0,0,0
19423142,-0.243577472,-0.000249116,0.254176192,-0.83338016,0,0,0,0
19548024,-0.243526352,0.001309141,0.24716872,-0.834947392,0,0,0,0
19672907,-0.24311664,0.002914286,0.240297072,-0.837048384,0,0,0,0
19797789,-0.242911392,0.004408786,0.233155392,-0.83895424,0,0,0,0
19922672,-0.242537216,0.006141874,0.22606776,-0.840712832,0,0,0,0
20047555,-0.24233752,0.007691849,0.218893712,-0.84239552,0,0,0,0
20172437,-0.242002112,0.00941662,0.211836544,-0.843971904,0,0,0,0
20297320,-0.2414632,0.010973236,0.20460408,-0.845545024,0,0,0,0
20422203,-0.241165296,0.012385468,0.197301296,-0.847251968,0,0,0,0
20547085,-0.240707792,0.013989181,0.190340288,-0.848503936,0,0,0,0
20671968,-0.240166864,0.015685592,0.183069072,-0.849996288,0,0,0,0
20796850,-0.239560608,0.017334716,0.175803664,-0.851235776,0,0,0,0
20921733,-0.238986912,0.018952814,0.168560432,-0.852550656,0,0,0,0
21046616,-0.23840816,0.020423872,0.161455312,-0.853934016,0,0,0,0
21171498,-0.237785984,0.021934592,0.154330112,-0.85511648,0,0,0,0
21296381,-0.237088208,0.023628652,0.147205488,-0.856127168,0,0,0,0
21421263,-0.236381904,0.025167652,0.13959656,-0.857249728,0,0,0,0
21546146,-0.235555344,0.02663053,0.132204728,-0.858112832,0,0,0,0
21546146,-0.235514992,0.0264987,0.13229272,-0.858158912,0,0,0,0
21843206,-0.2335212,0.030204616,0.11493968,-0.86038592,0,0,0,0
22140267,-0.231414768,0.03392606,0.097373624,-0.862366528,0,0,0,0
22437327,-0.22902552,0.037386884,0.079962888,-0.863625536,0,0,0,0
22734388,-0.226450816,0.040884784,0.0625384,-0.864769856,0,0,0,0
23031448,-0.223765232,0.04410828,0.044694628,-0.865493568,0,0,0,0
23328508,-0.220647984,0.04718436,0.027127468,-0.865922176,0,0,0,0
23625569,-0.217789104,0.05021018,0.009413167,-0.86610272,0,0,0,0
23922629,-0.214197408,0.053203828,-0.008322965,-0.86561824,0,0,0,0
24219690,-0.210752224,0.056024784,-0.026106284,-0.865099392,0,0,0,0
24516750,-0.206938768,0.058888036,-0.043745756,-0.86387776,0,0,0,0
24813811,-0.203116336,0.061415384,-0.061471008,-0.862689792,0,0,0,0
25110871,-0.199251856,0.063809552,-0.07950284,-0.861007616,0,0,0,0
25407931,-0.19492104,0.06589166,-0.097321184,-0.858708736,0,0,0,0
25704992,-0.190519696,0.067951056,-0.114658592,-0.856014272,0,0,0,0
26002052,-0.185825392,0.069784072,-0.132734704,-0.853380416,0,0,0,0
26299113,-0.181082912,0.071327616,-0.150390512,-0.850180352,0,0,0,0
26596173,-0.17627888,0.072770136,-0.168172096,-0.846438592,0,0,0,0
26893233,-0.171415904,0.073998472,-0.185617072,-0.842691904,0,0,0,0
27190294,-0.1661756,0.074880856,-0.203289632,-0.838360512,0,0,0,0
27487354,-0.161133312,0.075681928,-0.220953088,-0.833472448,0,0,0,0
27784415,-0.155758112,0.076095736,-0.2383556,-0.828012736,0,0,0,0
28081475,-0.150365648,0.076390464,-0.255924352,-0.822480768,0,0,0,0
28378535,-0.144783488,0.076365808,-0.27318032,-0.816178816,0,0,0,0
28675596,-0.139206144,0.07618348,-0.290310464,-0.809957696,0,0,0,0
28972656,-0.133821088,0.075729952,-0.307656,-0.803155584,0,0,0,0
29269717,-0.127987696,0.0747998,-0.324658784,-0.796130048,0,0,0,0
29566777,-0.12225256,0.073625728,-0.341554848,-0.788464192,0,0,0,0
29863837,-0.116657296,0.072374432,-0.358455488,-0.780451968,0,0,0,0
30160898,-0.110991512,0.070693376,-0.375038016,-0.772283008,0,0,0,0
30457958,-0.105190304,0.06867872,-0.39168704,-0.763572544,0,0,0,0
30755019,-0.099560416,0.06651158,-0.407858304,-0.754282496,0,0,0,0
31052079,-0.094044664,0.063937672,-0.424105312,-0.745049984,0,0,0,0
31349140,-0.088323256,0.061022456,-0.440295456,-0.735020608,0,0,0,0
31646200,-0.082975064,0.057961336,-0.456004992,-0.724778176,0,0,0,0
31943260,-0.077410968,0.05423334,-0.47167552,-0.714168256,0,0,0,0
32240321,-0.072338192,0.05063558,-0.487112768,-0.703222464,0,0,0,0
32537381,-0.06706,0.046756988,-0.502558176,-0.691691456,0,0,0,0
32834442,-0.062115744,0.042236108,-0.51750432,-0.679961984,0,0,0,0
33131502,-0.057374892,0.03771624,-0.53232288,-0.667840256,0,0,0,0
33428562,-0.052516268,0.032918744,-0.546839296,-0.655407744,0,0,0,0
33725623,-0.048149828,0.027668332,-0.561106944,-0.642492224,0,0,0,0
34022683,-0.043887364,0.022289836,-0.575110464,-0.629473856,0,0,0,0
34319744,-0.039999372,0.016514155,-0.588812608,-0.615869312,0,0,0,0
34616804,-0.03615152,0.010597678,-0.602412992,-0.601858688,0,0,0,0
34913864,-0.032459438,0.004423688,-0.615685248,-0.587568128,0,0,0,0
35210925,-0.029293442,-0.002016162,-0.628578368,-0.573008704,0,0,0,0
35507985,-0.0264925,-0.008620522,-0.641014912,-0.558194752,0,0,0,0
35805046,-0.023765242,-0.01527498,-0.653277248,-0.54280192,0,0,0,0
36102106,-0.021469488,-0.022107046,-0.665531008,-0.527225312,0,0,0,0
36399167,-0.019449288,-0.029231682,-0.676759296,-0.51105488,0,0,0,0
36696227,-0.017809556,-0.036370076,-0.687899264,-0.494799808,0,0,0,0
36993287,-0.016551694,-0.04358544,-0.698901504,-0.478106688,0,0,0,0
37290348,-0.015579539,-0.050921584,-0.709495936,-0.461232384,0,0,0,0
37587408,-0.01511579,-0.058579656,-0.719726592,-0.44390528,0,0,0,0
37884469,-0.014831627,-0.065839544,-0.729095936,-0.426212064,0,0,0,0
38181529,-0.015128026,-0.073332824,-0.738477824,-0.408567712,0,0,0,0
38478589,-0.015749649,-0.080934936,-0.747575232,-0.39052448,0,0,0,0
38775650,-0.016746406,-0.088174752,-0.755877056,-0.371990464,0,0,0,0
39072710,-0.017846478,-0.09583236,-0.764082048,-0.353536064,0,0,0,0
39369771,-0.019609116,-0.1031734,-0.77179296,-0.334812928,0,0,0,0
39666831,-0.022008458,-0.110438168,-0.779069888,-0.315502336,0,0,0,0
39963891,-0.02442163,-0.117577504,-0.785834496,-0.29629616,0,0,0,0
40260952,-0.02725338,-0.124435784,-0.792418304,-0.276853248,0,0,0,0
40558012,-0.030503984,-0.131276328,-0.798052288,-0.25713032,0,0,0,0
40855073,-0.034003304,-0.137862864,-0.803554752,-0.236897568,0,0,0,0
41152133,-0.038102472,-0.144169712,-0.808484096,-0.21688088,0,0,0,0
41449193,-0.04239352,-0.150370272,-0.812911296,-0.196329552,0,0,0,0
41746254,-0.047099212,-0.156316624,-0.816928256,-0.175955088,0,0,0,0
42043314,-0.05200136,-0.161784752,-0.820522048,-0.155135888,0,0,0,0
42340375,-0.057042504,-0.166990912,-0.823536832,-0.134428816,0,0,0,0
42637435,-0.062287284,-0.171968928,-0.82623936,-0.113304816,0,0,0,0
42934496,-0.068084384,-0.176392384,-0.828073984,-0.092017608,0,0,0,0
43231556,-0.0739734,-0.180592688,-0.829588288,-0.070824272,0,0,0,0
43528616,-0.079995968,-0.184227152,-0.830737984,-0.049070304,0,0,0,0
43825677,-0.086475816,-0.187674944,-0.830938176,-0.027638134,0,0,0,0
44122737,-0.09286236,-0.190377088,-0.830895808,-0.006047939,0,0,0,0
44419798,-0.099349816,-0.193035248,-0.83031328,0.015756386,0,0,0,0
44716858,-0.105964384,-0.19493728,-0.828998208,0.037771652,0,0,0,0
45013918,-0.112744936,-0.19642704,-0.827327616,0.059842048,0,0,0,0
45310979,-0.119389552,-0.1973492,-0.82484768,0.08207624,0,0,0,0
45608039,-0.125876264,-0.197852384,-0.821775168,0.10394928,0,0,0,0
45905100,-0.13244124,-0.198058096,-0.818036608,0.126612856,0,0,0,0
46202160,-0.139239424,-0.197306656,-0.813645056,0.148872448,0,0,0,0
46499220,-0.145509104,-0.196378176,-0.808974592,0.171158608,0,0,0,0
46796281,-0.151788672,-0.194996848,-0.803342528,0.193566064,0,0,0,0
47093341,-0.158059936,-0.192914624,-0.797195136,0.216065504,0,0,0,0
47390402,-0.163763472,-0.190407072,-0.79013888,0.238462288,0,0,0,0
47687462,-0.169315152,-0.1873228,-0.783048832,0.260834016,0,0,0,0
47984522,-0.174555168,-0.183978976,-0.774848192,0.283209344,0,0,0,0
48281583,-0.179630192,-0.179870272,-0.76568864,0.305734528,0,0,0,0
48578643,-0.184077088,-0.175193936,-0.756038272,0.328010528,0,0,0,0
48875704,-0.188101664,-0.1702768,-0.745648192,0.35038736,0,0,0,0
49172764,-0.191659936,-0.164794736,-0.734438976,0.372633536,0,0,0,0
49469825,-0.194653808,-0.159085104,-0.72217664,0.394701408,0,0,0,0
49766885,-0.19689384,-0.152877696,-0.709703296,0.41672032,0,0,0,0
50063945,-0.198540752,-0.14610496,-0.696009216,0.438454144,0,0,0,0
50361006,-0.199662816,-0.139194576,-0.681312448,0.460195232,0,0,0,0
50658066,-0.200105744,-0.13193788,-0.665977152,0.481407776,0,0,0,0
50955127,-0.199657856,-0.124626784,-0.64961472,0.50279664,0,0,0,0
51252187,-0.198194992,-0.11658052,-0.632197184,0.523517312,0,0,0,0
51252187,-0.198267696,-0.116617768,-0.632296896,0.523498528,0,0,0,0
51958810,-0.191347008,-0.097964624,-0.587067968,0.571413184,0,0,0,0
52665432,-0.178703808,-0.079323448,-0.5361976,0.61690912,0,0,0,0
53372055,-0.159605872,-0.061857728,-0.478941728,0.658420672,0,0,0,0
54078678,-0.133732408,-0.04738108,-0.415764832,0.69534624,0,0,0,0
54785300,-0.100619464,-0.0373213,-0.346393152,0.725563712,0,0,0,0
55491923,-0.061336596,-0.03421076,-0.271523968,0.74791232,0,0,0,0
56198546,-0.016027805,-0.040384532,-0.192114032,0.761011584,0,0,0,0
56905168,0.03272894,-0.05823292,-0.109998808,0.763330432,0,0,0,0
57611791,0.08219776,-0.089838808,-0.026808818,0.753704704,0,0,0,0
58318414,0.128183472,-0.136489008,0.054674136,0.731246656,0,0,0,0
59025036,0.166342816,-0.197535952,0.131415816,0.696448896,0,0,0,0
59731659,0.191537584,-0.271194656,0.200710608,0.650068672,0,0,0,0
60438282,0.200480304,-0.353391296,0.259669568,0.594391616,0,0,0,0
61144904,0.190195504,-0.4386912,0.30717376,0.532072608,0,0,0,0
61851527,0.161511728,-0.521153696,0.342016,0.465850112,0,0,0,0
62558150,0.116126088,-0.595884928,0.364164032,0.399333888,0,0,0,0
63264772,0.058006956,-0.659658304,0.374969248,0.334607328,0,0,0,0
63971395,-0.008956608,-0.709900928,0.375955968,0.27438256,0,0,0,0
64678018,-0.080680248,-0.746574208,0.368568352,0.21940416,0,0,0,0
65384640,-0.153622144,-0.770368704,0.355444928,0.170657168,0,0,0,0
66091263,-0.225112384,-0.782754752,0.338017152,0.128608064,0,0,0,0
66797886,-0.293771744,-0.785432832,0.317793664,0.092843424,0,0,0,0
67504508,-0.358487264,-0.780335936,0.296135232,0.062936008,0,0,0,0
68211131,-0.418468352,-0.76900896,0.27384384,0.038405072,0,0,0,0
68917754,-0.473350464,-0.752922688,0.251979648,0.018103576,0,0,0,0
69624376,-0.52364224,-0.732808,0.230640528,0.002262176,0,0,0,0
70330999,-0.569470208,-0.710241472,0.210293216,-0.010375429,0,0,0,0
71037622,-0.611170368,-0.68571456,0.191202976,-0.02049396,0,0,0,0
71744244,-0.64871776,-0.65968864,0.17371928,-0.027934074,0,0,0,0
72450867,-0.682699648,-0.6327056,0.15722808,-0.033492744,0,0,0,0
73157490,-0.713700416,-0.605388288,0.14210768,-0.037423,0,0,0,0
73864112,-0.74173344,-0.577492352,0.128190864,-0.040035932,0,0,0,0
74570735,-0.766909312,-0.549554368,0.115908016,-0.041855824,0,0,0,0
75277358,-0.789741312,-0.521766176,0.104483192,-0.04288484,0,0,0,0
75983980,-0.810161536,-0.494203104,0.09389796,-0.04317402,0,0,0,0
76690603,-0.8288288,-0.466936352,0.084870984,-0.0428588,0,0,0,0
77397226,-0.845959232,-0.439787136,0.076376672,-0.0421514,0,0,0,0
78103848,-0.860961664,-0.413063712,0.068712096,-0.041120824,0,0,0,0
78810471,-0.87483872,-0.386801696,0.06167378,-0.04004584,0,0,0,0
79517094,-0.887037952,-0.361163424,0.055492232,-0.038368232,0,0,0,0
80223716,-0.89830272,-0.335777504,0.049897324,-0.037027568,0,0,0,0
80930339,-0.9084112,-0.310811648,0.04500218,-0.03555252,0,0,0,0
81636962,-0.91712448,-0.28625168,0.040602816,-0.033820768,0,0,0,0
82343584,-0.92541344,-0.26244736,0.036324056,-0.032070834,0,0,0,0
83050207,-0.932240384,-0.238687968,0.032414352,-0.03073401,0,0,0,0
83756830,-0.938744064,-0.215716,0.029201762,-0.028774984,0,0,0,0
84463452,-0.944264192,-0.19271816,0.026120296,-0.027494942,0,0,0,0
85170075,-0.948961536,-0.170328416,0.023334092,-0.025711516,0,0,0,0
85876698,-0.953221888,-0.148511968,0.02108532,-0.024222508,0,0,0,0
86583321,-0.956846784,-0.126930144,0.018619974,-0.022689802,0,0,0,0
87289943,-0.959663872,-0.10572144,0.016972852,-0.021446972,0,0,0,0
87996566,-0.962098112,-0.085043488,0.015103184,-0.020063788,0,0,0,0
88703189,-0.96401632,-0.064485468,0.013542851,-0.018647284,0,0,0,0
89409811,-0.965300288,-0.04463286,0.011990081,-0.017604526,0,0,0,0
90116434,-0.966444736,-0.024886618,0.010866589,-0.016375417,0,0,0,0
90823057,-0.96688352,-0.005684531,0.009503613,-0.015401938,0,0,0,0
91529679,-0.96698144,0.013332558,0.008430791,-0.014285536,0,0,0,0
92236302,-0.96676544,0.032049512,0.007526799,-0.013206549,0,0,0,0
92942925,-0.965960576,0.05033848,0.006768496,-0.012160215,0,0,0,0
93649547,-0.965095936,0.068326216,0.006030554,-0.011304084,0,0,0,0
94356170,-0.963727232,0.085983256,0.005200343,-0.010639358,0,0,0,0
95062793,-0.962146496,0.103625288,0.004690158,-0.009755678,0,0,0,0
95769415,-0.960226624,0.120834016,0.004150345,-0.009046431,0,0,0,0
96476038,-0.958102656,0.137719264,0.003510422,-0.008213751,0,0,0,0
97182661,-0.955491648,0.154484848,0.00332111,-0.007547544,0,0,0,0
97889283,-0.952745728,0.170615504,0.002787128,-0.007189364,0,0,0,0
98595906,-0.94981664,0.186681264,0.002686776,-0.006444899,0,0,0,0
99302529,-0.946688576,0.202523296,0.002390387,-0.005653286,0,0,0,0
100009151,-0.943308096,0.218235728,0.001979573,-0.005427655,0,0,0,0
100715774,-0.9396192,0.233278096,0.001665043,-0.004695126,0,0,0,0
101422397,-0.935710784,0.248302944,0.001346182,-0.004284906,0,0,0,0
102129019,-0.931783168,0.263319856,0.0012139,-0.003857137,0,0,0,0
102835642,-0.927591488,0.277677024,0.00124996,-0.003563698,0,0,0,0
103542265,-0.92320064,0.2922208,0.001099304,-0.003113507,0,0,0,0
104248887,-0.918278464,0.306536736,0.000825757,-0.0029042,0,0,0,0
104955510,-0.913815552,0.32018784,0.000879752,-0.002524051,0,0,0,0
105662133,-0.909052288,0.333993728,0.000820781,-0.002069795,0,0,0,0
106368755,-0.903758464,0.347551776,0.000559035,-0.001920929,0,0,0,0
107075378,-0.89859168,0.360815008,0.000492158,-0.001497767,0,0,0,0
107782001,-0.893232,0.373922944,0.000440144,-0.001469006,0,0,0,0
108488623,-0.887677504,0.386903392,0.000316945,-0.00122657,0,0,0,0
109195246,-0.882110784,0.399114208,0.000642743,-0.000944667,0,0,0,0
109901869,-0.876502528,0.412061888,0.000370543,-0.000788734,0,0,0,0
110608491,-0.870697472,0.424187712,0.000300166,-0.000738078,0,0,0,0
111315114,-0.864698176,0.436441248,0.000414313,-0.000520521,0,0,0,0
112021737,-0.858596608,0.44794304,0.000245592,-0.000268354,0,0,0,0
112728359,-0.85246784,0.45994992,0.000262412,-0.000153283,0,0,0,0
113434982,-0.845931584,0.471455008,0.000238363,-1.026e-05,0,0,0,0
114141605,-0.839590912,0.48288352,0.000244281,0.00028333,0,0,0,0
114848227,-0.832929536,0.493930592,0.000152294,0.000158761,0,0,0,0
115554850,-0.825949376,0.504426528,0.000188268,0.000413566,0,0,0,0
116261473,-0.81948896,0.515880096,0.000236233,0.000417475,0,0,0,0
116968095,-0.81285056,0.526660992,0.000284013,0.000563287,0,0,0,0
117674718,-0.80564768,0.537359808,0.000484511,0.000776368,0,0,0,0
118381341,-0.798565568,0.547553152,0.000338877,0.000703602,0,0,0,0
119087963,-0.791304064,0.557842304,-1.3992e-05,0.000652359,0,0,0,0
119794586,-0.784145024,0.56800544,0.000240272,0.000818386,0,0,0,0
120501209,-0.776211904,0.578437632,0.000372148,0.001011215,0,0,0,0
121207831,-0.768716096,0.58750016,0.000337771,0.001036724,0,0,0,0
121914454,-0.761297856,0.59811424,0.000292725,0.000920933,0,0,0,0
121914454,-0.761484032,0.59733248,0.000332649,0.001060368,0,0,0,0
123595309,-0.74514208,0.618860096,0.000423817,0.001147198,0,0,0,0
125276165,-0.725074112,0.640621952,0.000420387,0.001152095,0,0,0,0
126957020,-0.706833088,0.662275968,0.000585439,0.001188197,0,0,0,0
128637876,-0.687730176,0.682479232,0.000518717,0.001276233,0,0,0,0
130318731,-0.670570048,0.696822848,0.00050759,0.001261895,0,0,0,0
131999587,-0.645521344,0.720940416,0.000537081,0.001207083,0,0,0,0
133680442,-0.628382272,0.736393152,0.000541985,0.001215819,0,0,0,0
135361298,-0.607889856,0.754063488,0.000612409,0.001307706,0,0,0,0
137042153,-0.594451968,0.768708096,0.000692904,0.001153165,0,0,0,0
138723009,-0.56667456,0.7855696,0.000616382,0.001161067,0,0,0,0
140403864,-0.545819328,0.800297536,0.000658694,0.001168484,0,0,0,0
142084720,-0.524305696,0.815175488,0.000667058,0.001186807,0,0,0,0
143765575,-0.503108256,0.828169664,0.00063419,0.001154737,0,0,0,0
145446430,-0.481215488,0.84078976,0.000669085,0.001069656,0,0,0,0
147127286,-0.459187552,0.85301632,0.000679704,0.001129411,0,0,0,0
148808141,-0.436977632,0.864305344,0.000631537,0.001046039,0,0,0,0
150488997,-0.416542912,0.874699264,0.000707177,0.00103211,0,0,0,0
152169852,-0.3935184,0.88452768,0.000714028,0.000931036,0,0,0,0
153850708,-0.371254016,0.894760832,0.000697136,0.000956172,0,0,0,0
155531563,-0.34911088,0.90341344,0.000695157,0.000893381,0,0,0,0
157212419,-0.326496256,0.911743616,0.000802893,0.00088201,0,0,0,0
158893274,-0.304175488,0.919950912,0.000670337,0.000820683,0,0,0,0
160574130,-0.282214528,0.927039296,0.000756095,0.000751064,0,0,0,0
162254985,-0.25933424,0.933162112,0.000680079,0.00075085,0,0,0,0
163935841,-0.236453744,0.939195968,0.000711169,0.000729577,0,0,0,0
165616696,-0.214433152,0.944835968,0.000704789,0.000695629,0,0,0,0
167297551,-0.191842272,0.949792448,0.000806153,0.000581774,0,0,0,0
168978407,-0.169478976,0.95441312,0.000602687,0.000677798,0,0,0,0
170659262,-0.147262288,0.957674816,0.000540163,0.000471982,0,0,0,0
172340118,-0.124370448,0.960861056,0.0006153,0.00056084,0,0,0,0
174020973,-0.102055776,0.963808256,0.00052457,0.000496272,0,0,0,0
175701829,-0.079204288,0.965897472,0.000500623,0.000480998,0,0,0,0
177382684,-0.057143944,0.967651584,0.000506094,0.000441928,0,0,0,0
179063540,-0.034568832,0.968964096,0.000474906,0.000428494,0,0,0,0
180744395,-0.012086298,0.969721856,0.000368544,0.000410957,0,0,0,0
182425251,0.00964433,0.969515776,0.000465894,0.000446313,0,0,0,0
184106106,0.032018256,0.9690064,0.000456553,0.000339514,0,0,0,0
185786961,0.05426702,0.967955264,0.000354384,0.000402986,0,0,0,0
187467817,0.076425544,0.966514496,0.000342817,0.000358311,0,0,0,0
189148672,0.09827008,0.964747328,0.000294502,0.000344576,0,0,0,0
190829528,0.120135872,0.96200064,0.00037107,0.000277431,0,0,0,0
192510383,0.14174528,0.958979264,0.000361466,0.0002984,0,0,0,0
194191239,0.163254432,0.955901568,0.000403802,0.000369989,0,0,0,0
195872094,0.184888368,0.95138144,0.000315249,0.00026917,0,0,0,0
197552950,0.205912144,0.946982848,0.000332956,0.000291262,0,0,0,0
199233805,0.227021344,0.94177696,0.000273505,0.000292852,0,0,0,0
200914661,0.248153248,0.936146816,0.000253659,0.000296989,0,0,0,0
202595516,0.269181376,0.930380672,0.000276618,0.000267015,0,0,0,0
204276372,0.28979776,0.92382272,0.000290502,0.000176023,0,0,0,0
205957227,0.310316448,0.916960448,0.000259063,0.00024546,0,0,0,0
207638082,0.330579648,0.909805568,0.000207303,0.000319725,0,0,0,0
209318938,0.350735072,0.90169408,0.000223549,0.000308388,0,0,0,0
210999793,0.370357632,0.893874496,0.00023068,0.000256583,0,0,0,0
212680649,0.390113536,0.88513184,0.00020411,0.000159803,0,0,0,0
214361504,0.409677536,0.876343168,0.000229424,0.000277155,0,0,0,0
216042360,0.428464064,0.86688128,0.000165838,0.00023482,0,0,0,0
217723215,0.447541408,0.856957056,0.000275343,0.000193135,0,0,0,0
219404071,0.466270528,0.84706208,0.000229802,0.000240344,0,0,0,0
221084926,0.4846576,0.836257472,0.000139703,0.000171157,0,0,0,0
222765782,0.502827808,0.825120384,0.000186534,0.00024497,0,0,0,0
224446637,0.520698912,0.813666432,0.000173631,0.000267715,0,0,0,0
226127493,0.538577408,0.801667136,0.000125854,0.000310799,0,0,0,0
227808348,0.556017408,0.78959456,0.000195363,0.00030161,0,0,0,0
229489203,0.573290176,0.776623488,9.87e-05,0.000347305,0,0,0,0
231170059,0.590247168,0.764060288,8.9157e-05,0.00026494,0,0,0,0
232850914,0.6066128,0.750174016,9.309e-05,0.000255641,0,0,0,0
234531770,0.623168128,0.73649856,3.6928e-05,0.000300372,0,0,0,0
236212625,0.639020416,0.722446336,-6.0912e-05,0.000368223,0,0,0,0
237893481,0.654760192,0.707883072,5.3303e-05,0.000364861,0,0,0,0
239574336,0.670076672,0.693178048,-1.0531e-05,0.000380914,0,0,0,0
241255192,0.685335168,0.678388672,2.7022e-05,0.000321224,0,0,0,0
242936047,0.699734912,0.663015872,6.019e-05,0.00035269,0,0,0,0
244616903,0.714310144,0.6472352,-1.5628e-05,0.000318164,0,0,0,0
246297758,0.728151488,0.631532672,3.705e-06,0.000326673,0,0,0,0
247978614,0.742038592,0.615523456,-9.3067e-05,0.000381421,0,0,0,0
249659469,0.755116992,0.599241408,-5.8742e-05,0.000328817,0,0,0,0
251340324,0.768141504,0.582374848,-7.7088e-05,0.000345039,0,0,0,0
253021180,0.78044352,0.565521984,-6.4592e-05,0.000355682,0,0,0,0
254702035,0.792717952,0.548642048,-2.202e-05,0.00035842,0,0,0,0
256382891,0.804340288,0.531266144,-1.6339e-05,0.000349431,0,0,0,0
258063746,0.816005248,0.514367296,-0.000138235,0.000363296,0,0,0,0
259744602,0.826634496,0.496157504,-7.6697e-05,0.000324527,0,0,0,0
261425457,0.83730528,0.47855296,-3.1628e-05,0.000406799,0,0,0,0
263106313,0.847404096,0.460760928,-5.7411e-05,0.000269898,0,0,0,0
264787168,0.857411328,0.442516096,-5.0702e-05,0.000284298,0,0,0,0
266468024,0.866576384,0.424531648,-0.000101007,0.000264978,0,0,0,0
268148879,0.875351296,0.405912704,-0.000111644,0.000316219,0,0,0,0
269829734,0.884198144,0.387604608,-8.3302e-05,0.000322821,0,0,0,0
271510590,0.892372992,0.368573184,-9.8246e-05,0.000369557,0,0,0,0
273191445,0.899734528,0.349724384,-7.825e-06,0.000373461,0,0,0,0
274872301,0.907220608,0.330520064,-0.00015565,0.000422006,0,0,0,0
276553156,0.91405312,0.310955424,-0.000100114,0.000395819,0,0,0,0
278234012,0.920481856,0.291478112,-0.000137378,0.000462608,0,0,0,0
279914867,0.926535232,0.27189968,-0.000160415,0.00045834,0,0,0,0
281595723,0.932362112,0.251803552,-0.000157498,0.00051401,0,0,0,0
283276578,0.937586112,0.231974464,-0.000278183,0.000467813,0,0,0,0
284957434,0.942087232,0.212033056,-0.000280706,0.000539937,0,0,0,0
286638289,0.946067136,0.191898496,-0.00016627,0.000533221,0,0,0,0
288319145,0.950121664,0.17174528,-0.000299448,0.000527815,0,0,0,0
290000000,0.95376704,0.151606928,-0.000197026,0.000568263,0,0,0,0
